"","BR","BRC1","BRC17","BRC30","BRC5","PC1","PC17","PC30","PC5","PM"
"Methanobacteriales",0.719134772655741,0.961292512447583,1,NA,1,0.878445273804404,1,NA,1,0.9213339366119
"Methanosarcinales",0.280865227344259,0.0387074875524166,0,NA,0,0.121554726195596,0,NA,0,0.0786660633881001
