"","BR","BRC1","BRC17","BRC30","BRC5","PC1","PC17","PC30","PC5","PM"
"Methanobacterium",0.546508743083874,0.826770840756143,0.914821968709995,NA,0.935753944814784,0.281959571014332,0.523865568196678,NA,0.311005477720426,0.0305293503659868
"Methanobrevibacter",0.172626029571867,0.13452167169144,0.0851780312900046,NA,0.0642460551852164,0.596485702790072,0.476134431803322,NA,0.688994522279574,0.890804586245913
"Methanosarcina",0.280865227344259,0.0387074875524166,0,NA,0,0.121554726195596,0,NA,0,0.0786660633881001
