"","PC1","PC17","PC30"
"norank",0,0.722971650937438,0.713891777355305
"Bacilli",0.874471289760093,0.244181762755289,0.272393819172884
"Gammaproteobacteria",0.125528710239907,0.0328465863072724,0.0137144034718114
"Betaproteobacteria",0,0,0
