"","PC1","PC17","PC30"
"Corynebacteriales",0.638087786660229,0.34108361127429,0.644458614579615
"norank",0.0245394231875367,0.429929394228961,0.205357271480226
"Micrococcales",0.134826880197539,0.0718701047816092,0.115414750563826
"Pseudonocardiales",0.166121021362517,0.0473333371321211,0
"Propionibacteriales",0.0364248885921785,0.109783552583019,0.0347693633763319
