"","PC1","PC17","PC30"
"Actinobacteria",0.063997629848915,0.766437730464973,0.901709323565712
"Firmicutes",0.93198518981714,0.108814495643486,0.00311693868956449
"Planctomycetes",0.00146258547381059,0.0985845104073083,0.0502523893793625
"Chloroflexi",0,0.0261632634842327,0.0437456392480187
"Proteobacteria",0.00255459486013442,0,0.0011757091173421
