"","PC1","PC17","PC30"
"Proteobacteria",0.0703546466511005,0.402356751674319,0.390012790815308
"Actinobacteria",0.291313000089469,0.200871610570887,0.233503772324878
"Acidobacteria",0.00142556784775047,0.350391161112669,0.371859986981819
"Firmicutes",0.629242290237889,0.0454921241524663,0.00462344987799534
"Chloroflexi",0.00766449517379076,0.000888352489659062,0
