"","PC1","PC17","PC30"
"Proteobacteria",0.533283310074709,0.893755768715178,0.936164335643117
"Firmicutes",0.359358888394291,0.0298271552480836,0.00440708011016915
"Actinobacteria",0.107357801531,0.0764170760367385,0.0594285842467137
