"","PC1","PC17","PC30"
"Azospirillum halopraeferens",0,0.77692576474699,0.963382530661855
"Afipia sp. P52-10",0.519814127558706,0.22307423525301,0
"Eoetvoesia caeni",0.258846118922467,0,0
"Azoarcus sp. CC-YHH838",0.221339753518827,0,0
"Steroidobacter sp. YU21-B",0,0,0.0366174693381448
