"","PC1","PC17","PC30"
"Actinobacteria",0.658669224222253,0.487930736370718,0.940468435353593
"Alphaproteobacteria",0.0773492601861144,0.445090892865222,0.0528011502822452
"norank",0.138093181404369,0.02027574316607,0
"Gammaproteobacteria",0.0427295272050801,0.0467026275979903,0.00673041436416192
"Rubrobacteria",0.0542289294540917,0,0
"Acidobacteriia",0.0289298775280915,0,0
"Betaproteobacteria",0,0,0
