"","PC1","PC17","PC30"
"Actinobacteria",0.712898153676345,0.487930736370718,0.940468435353593
"Proteobacteria",0.120078787391194,0.491793520463212,0.0595315646464071
"Acidobacteria",0.153066878949426,0.02027574316607,0
"norank",0.0139561799830343,0,0
