"","PC1","PC17","PC30"
"Proteobacteria",0.18626650749393,0.712599584472731,0.876981152048854
"Actinobacteria",0.769395193399855,0.154179875732012,0.0555541326307081
"Elusimicrobia",0,0.0915500582989581,0.00760876064810724
"Bacteroidetes",0,0.0416704814962995,0.0297816945357497
"norank",0.0372312998065571,0,0.00208830789669993
"Acidobacteria",0,0,0.0279859522398811
"Firmicutes",0.00710699929965807,0,0
