"","PC1","PC17","PC30"
"Actinobacteria",0.839713899010359,0.765754818771861,0.801032710678474
"Proteobacteria",0.146772863894215,0.222799964552375,0.188213502213332
"Chloroflexi",0,0.0114452166757645,0.010753787108194
"Acidobacteria",0.0135132370954262,0,0
