"BR_1"	"BR_2"	"BR_3"	"BRC1_1"	"BRC1_2"	"BRC1_3"	"BRC17_1"	"BRC17_2"	"BRC17_3"	"BRC30_1"	"BRC30_2"	"BRC30_3"	"BRC5_1"	"BRC5_2"	"BRC5_3"	"PC1_1"	"PC1_2"	"PC1_3"	"PC17_1"	"PC17_2"	"PC17_3"	"PC30_1"	"PC30_2"	"PC30_3"	"PC5_1"	"PC5_2"	"PC5_3"	"PM_1"	"PM_2"	"PM_3"
"PC1_3"	0.161714436275491	0.132619462681145	0.133115007811602	0.13654340893474	0.141727060805824	0.131379628131786	0.209762492631179	0.208546116327623	0.213253856863515	0.20867302401729	0.201845725932251	0.209806456356527	0.216160825003246	0.218262629475115	0.211807508453387	0.00580383013318331	0.00734255861109968	0	0.178355423343735	0.18124748243738	0.18140578924983	0.190708856952919	0.196027703395302	0.191712099046399	0.205409892241491	0.193000999478171	0.202809394664982	0.116811862642855	0.124120964348773	0.116446915230823
"PC17_1"	0.155054545849702	0.175872852216685	0.186802976494172	0.1183562896654	0.123219857085476	0.113841565594933	0.0906683154538728	0.0818595385228336	0.0874006710219135	0.0974402534413308	0.0934847134765075	0.0993905698472233	0.0900882926343365	0.0906496733829854	0.0868504954334133	0.1807437573672	0.18143051231999	0.178355423343735	0	0.00760543588030231	0.00730358846759529	0.0817050829517572	0.0883819428026394	0.081920085224147	0.0941003658439182	0.0890262215781518	0.090964464681202	0.13273816744035	0.150878902992928	0.137132437296951
"PC17_2"	0.154364620280271	0.174516243517014	0.185445121762278	0.117648584904384	0.122517429928353	0.113120682770801	0.0882765080678839	0.0794505618426567	0.084993042149065	0.0951078279562554	0.0923244935255724	0.100760632171873	0.0876038955274909	0.0881692808573501	0.0832312947343755	0.183625876849058	0.184323559080803	0.18124748243738	0.00760543588030231	0	0.0050220564397243	0.0836066343468688	0.0902711158086989	0.0837528310734924	0.096894454797008	0.0909162279809319	0.0923408755273599	0.131480367924604	0.149762942121051	0.135879022416257
"PC17_3"	0.15806374253229	0.171788061515399	0.182747209153553	0.121362176106367	0.126228278318	0.116879881010551	0.0897305430818265	0.0808807546586193	0.0864439617919257	0.0965514026808159	0.0964143716018417	0.104846119753941	0.0891117512973232	0.089676962969486	0.0846920962150176	0.183792295325964	0.184493159455096	0.18140578924983	0.00730358846759529	0.0050220564397243	0	0.0873252676860792	0.0939839842213821	0.0874738471029598	0.0939178389581131	0.0879455379750001	0.0893919093398944	0.128579437936589	0.146648655062154	0.133000158657093
"PC30_1"	0.109548881947566	0.220863435204746	0.227914038387128	0.0852647126226415	0.0906342389871808	0.0915107588312937	0.0715327545337628	0.0753432873570997	0.075852615057963	0.077210651914153	0.0737840336216405	0.0709590392843396	0.100502310222905	0.0976507398192151	0.0902240242418276	0.191056175928909	0.190724245416706	0.190708856952919	0.0817050829517572	0.0836066343468688	0.0873252676860792	0	0.0091262950645052	0.00877089912559648	0.145263913738777	0.142087491010786	0.144100007777479	0.176233510433762	0.194223608552095	0.180301940763069
"PC30_2"	0.113608291025082	0.225894316357079	0.23336510769918	0.0820056243239187	0.0873533098141201	0.0881575783597822	0.0764201184707992	0.0802298375908929	0.0807349400343754	0.0812045485602698	0.0780960876185531	0.074818219542307	0.105328561596159	0.102529149849691	0.095089122985011	0.19629637904485	0.195836388888134	0.196027703395302	0.0883819428026394	0.0902711158086989	0.0939839842213821	0.0091262950645052	0	0.00916624019060362	0.151402918075421	0.148007422986032	0.149799345957067	0.182374210172171	0.200273626103318	0.186400086042077
"PC30_3"	0.108936439317721	0.219773548731638	0.227677616682682	0.0843334104154961	0.0897098175362162	0.0905679933344372	0.071961948782906	0.0747527058131144	0.0778195851668256	0.0793577947132788	0.0762264672198142	0.0729375009969344	0.0973839940609276	0.0947208199456794	0.0870478763568502	0.191998057350259	0.191519459133253	0.191712099046399	0.081920085224147	0.0837528310734924	0.0874738471029598	0.00877089912559648	0.00916624019060362	0	0.144811317683298	0.141589671002323	0.143412630052922	0.178081271277226	0.196092932916305	0.182147792213099
"PC5_1"	0.224222203506636	0.18805436648212	0.194988723072567	0.190697354324131	0.193965957272961	0.186947515704381	0.108010825189505	0.102823053576426	0.102228079886176	0.134565943677786	0.135677936217698	0.144280191410555	0.071896839702309	0.0778647827054398	0.0870956805667267	0.207656371175313	0.20828625099341	0.205409892241491	0.0941003658439182	0.096894454797008	0.0939178389581131	0.145263913738777	0.151402918075421	0.144811317683298	0	0.0166262434243849	0.00873600275076768	0.173919968641887	0.173950786016842	0.18085434703867
"PC5_2"	0.22141786390318	0.175609044282895	0.182479010868462	0.186756309447081	0.191075917345971	0.182943335002052	0.110987892801234	0.105015864247218	0.104774071691836	0.137432604767616	0.1385360447579	0.147100537911561	0.0802720723832324	0.0853422736312744	0.0831745799961059	0.195293510749517	0.195873719685413	0.193000999478171	0.0890262215781518	0.0909162279809319	0.0879455379750001	0.142087491010786	0.148007422986032	0.141589671002323	0.0166262434243849	0	0.016458060356351	0.169568772372948	0.169564906636744	0.176503186815373
"PC5_3"	0.221328364609206	0.1860174001356	0.192592400073205	0.188012221029939	0.191141736711352	0.184213840767668	0.111105505860724	0.105066805562676	0.104879722289617	0.137595653346405	0.138705151223519	0.147284971959226	0.0679450559617454	0.0729639458553685	0.082239401908914	0.20506742951117	0.205687417894961	0.202809394664982	0.090964464681202	0.0923408755273599	0.0893919093398944	0.144100007777479	0.149799345957067	0.143412630052922	0.00873600275076768	0.016458060356351	0	0.170812339461967	0.170818385080214	0.177757551628087
