"","BR","BRC1","BRC17","BRC30","BRC5","PC1","PC17","PC30","PC5","PM"
"Actinobacteria",0.154896478270959,0.417276609146811,0.722523011657279,0.576114703682744,0.883923268980717,0.117406749047786,0.445416066295769,0.524874555599887,0.503570504578243,0.45493604680038
"norank",0.00394119535315259,0.144225101896904,0.16973914400171,0.357758371937022,0.0571845516536141,0.0258583510213254,0.379059079202946,0.364034205478373,0.295131747359482,0.00679787246488968
"Bacilli",0.00102586819583165,0.214590673461424,0.0613211489268577,0.0266996656536322,0.0233646193233265,0.790679763778479,0.172140750718012,0.110495388185935,0.18934211890381,0.151479855987627
"Gammaproteobacteria",0.424160499944183,0.0932477497088511,0.000978524527087496,0,0.000202069711748306,0.0285026185931773,0.00170752475384068,0,0.000667000711086397,0.357228697782362
"Betaproteobacteria",0.403716400195598,0.0118419732134529,0,0,0,0.000273510328249735,0,0,0,0.0287467077357257
"Alphaproteobacteria",0.0038471794376122,0.114256219915122,0.0328425432699155,0.0290183614751439,0.0341228030523597,0.0365484852488063,0.00132480824380694,0.000164376675989926,0.011017277807923,0.000810819229016074
"Chloroflexia",0,0.00117441864358611,0.0125956276171511,0.0104088972514582,0.000631609288054386,0.000730521982176954,0.000351770785625073,0.000431474059815025,0.000271350639454576,0
"Clostridia",0.00841237860266317,0.00338725401384875,0,0,0.000571077990179507,0,0,0,0,0
