"","PC1","PC17","PC30"
"norank",0.00217866518920325,0.645365690341523,0.797551502741039
"Ectothiorhodospiraceae",0.870930660336969,0.200121513541053,0.0557401520358944
"Brucellaceae",0.0121968334470265,0.0721786182927946,0.0775491597373959
"Mycobacteriaceae",0.00472671084647053,0.0816630981182484,0.0684966778248011
"Corynebacteriaceae",0.0741520438402223,0,0
"Alcaligenaceae",0.0358150863401086,0.000671079706380587,0.000662507660869727
