"","PC1","PC17","PC30"
"Azospirillum",0,0.77692576474699,0.963382530661855
"Afipia",0.519814127558706,0.22307423525301,0
"Eoetvoesia",0.258846118922467,0,0
"Azoarcus",0.221339753518827,0,0
"Steroidobacter",0,0,0.0366174693381448
